state,year,quarter,brand,user_count,percentage
assam,2018,4,Lenovo,20275,0.0195098
assam,2018,4,Gionee,20028,0.0192721
assam,2018,4,Asus,19175,0.0184513
assam,2018,4,Huawei,17882,0.0172071
assam,2018,4,Others,133347,0.128314
assam,2019,1,Xiaomi,334681,0.265813
assam,2019,1,Vivo,212982,0.169156
assam,2019,1,Samsung,202440,0.160783
assam,2019,1,Oppo,153803,0.122155
assam,2019,1,Realme,84813,0.0673608
assam,2019,1,Motorola,24528,0.0194808
assam,2019,1,Gionee,23250,0.0184658
assam,2019,1,Lenovo,22797,0.018106
assam,2019,1,Asus,22514,0.0178812
assam,2019,1,Huawei,22249,0.0176708
assam,2019,1,Others,155028,0.123128
assam,2019,2,Xiaomi,397560,0.265017
assam,2019,2,Vivo,260776,0.173836
assam,2019,2,Samsung,242964,0.161962
assam,2019,2,Oppo,188693,0.125785
assam,2019,2,Realme,100087,0.066719
assam,2019,2,Motorola,28185,0.0187884
assam,2019,2,Gionee,27145,0.0180951
assam,2019,2,Huawei,26683,0.0177871
assam,2019,2,Asus,26345,0.0175618
assam,2019,2,Lenovo,26095,0.0173952
assam,2019,2,Others,175595,0.117053
assam,2019,3,Xiaomi,463729,0.267816
assam,2019,3,Vivo,309395,0.178684
assam,2019,3,Samsung,272124,0.157159
assam,2019,3,Oppo,222464,0.128479
assam,2019,3,Realme,119091,0.0687782
assam,2019,3,Huawei,31407,0.0181384
assam,2019,3,Gionee,30833,0.0178069
assam,2019,3,Motorola,30628,0.0176885
assam,2019,3,Asus,30395,0.0175539
assam,2019,3,Lenovo,25713,0.0148499
assam,2019,3,Others,195744,0.113047
assam,2019,4,Xiaomi,517791,0.266735
assam,2019,4,Vivo,355815,0.183295
assam,2019,4,Samsung,302655,0.15591
assam,2019,4,Oppo,254644,0.131177
assam,2019,4,Realme,140535,0.0723952
assam,2019,4,Huawei,35293,0.0181808
assam,2019,4,Gionee,33438,0.0172253
assam,2019,4,Motorola,32828,0.016911
assam,2019,4,Asus,28977,0.0149272
assam,2019,4,Lenovo,26680,0.0137439
assam,2019,4,Others,212564,0.1095
assam,2020,1,Xiaomi,576697,0.263821
assam,2020,1,Vivo,410865,0.187958
assam,2020,1,Samsung,337886,0.154573
assam,2020,1,Oppo,292242,0.133692
assam,2020,1,Realme,167659,0.0766989
assam,2020,1,Huawei,39212,0.0179383
assam,2020,1,Motorola,34939,0.0159835
assam,2020,1,Gionee,33136,0.0151587
assam,2020,1,Asus,32099,0.0146843
assam,2020,1,Lenovo,28782,0.0131669
assam,2020,1,Others,232421,0.106326
assam,2020,2,Xiaomi,663323,0.260037
assam,2020,2,Vivo,494955,0.194033
assam,2020,2,Samsung,388754,0.1524
assam,2020,2,Oppo,346884,0.135986
assam,2020,2,Realme,204222,0.0800593
assam,2020,2,Huawei,44120,0.017296
assam,2020,2,Motorola,38074,0.0149258
assam,2020,2,Gionee,37873,0.014847
assam,2020,2,Asus,36040,0.0141284
assam,2020,2,Lenovo,31346,0.0122883
assam,2020,2,Others,265292,0.104
assam,2020,3,Xiaomi,729048,0.257613
assam,2020,3,Vivo,564343,0.199414
assam,2020,3,Samsung,427293,0.150986
assam,2020,3,Oppo,388827,0.137394
assam,2020,3,Realme,236986,0.0837403
assam,2020,3,Huawei,47619,0.0168264
assam,2020,3,Motorola,40261,0.0142264
assam,2020,3,Gionee,39463,0.0139445
assam,2020,3,Asus,38775,0.0137014
assam,2020,3,Lenovo,33169,0.0117204
assam,2020,3,Others,284227,0.100433
assam,2020,4,Xiaomi,792324,0.255082
assam,2020,4,Vivo,627536,0.20203
assam,2020,4,Samsung,465965,0.150014
assam,2020,4,Oppo,431650,0.138966
assam,2020,4,Realme,271012,0.08725
assam,2020,4,Huawei,50719,0.0163286
assam,2020,4,Motorola,42173,0.0135772
assam,2020,4,Gionee,41431,0.0133384
assam,2020,4,Asus,40998,0.013199
assam,2020,4,Lenovo,34802,0.0112042
assam,2020,4,Others,307543,0.0990109
assam,2021,1,Xiaomi,852998,0.253986
assam,2021,1,Vivo,692740,0.206268
assam,2021,1,Samsung,495482,0.147533
assam,2021,1,Oppo,467440,0.139183
assam,2021,1,Realme,303919,0.0904939
assam,2021,1,Huawei,53218,0.015846
assam,2021,1,Asus,46880,0.0139588
assam,2021,1,Motorola,43119,0.012839
assam,2021,1,Gionee,41879,0.0124697
assam,2021,1,Apple,37442,0.0111486
assam,2021,1,Others,323331,0.0962739
assam,2021,2,Xiaomi,909274,0.251385
assam,2021,2,Vivo,753920,0.208435
assam,2021,2,Samsung,522765,0.144528
assam,2021,2,Oppo,503448,0.139187
assam,2021,2,Realme,358841,0.099208
assam,2021,2,Huawei,51958,0.0143647
assam,2021,2,Asus,45364,0.0125417
assam,2021,2,Motorola,42821,0.0118386
assam,2021,2,Apple,41622,0.0115071
assam,2021,2,Gionee,41574,0.0114939
assam,2021,2,Others,345469,0.0955111
assam,2021,3,Xiaomi,977013,0.249335
assam,2021,3,Vivo,827232,0.21111
assam,2021,3,Oppo,549403,0.140208
assam,2021,3,Samsung,540646,0.137973
assam,2021,3,Realme,422801,0.107899
assam,2021,3,Huawei,56098,0.0143163
assam,2021,3,Apple,45531,0.0116196
assam,2021,3,Gionee,44481,0.0113516
assam,2021,3,Asus,43763,0.0111684
assam,2021,3,Motorola,42384,0.0108164
assam,2021,3,Others,369128,0.0942018
assam,2021,4,Xiaomi,1040847,0.247256
assam,2021,4,Vivo,889004,0.211185
assam,2021,4,Oppo,590804,0.140347
assam,2021,4,Samsung,559238,0.132849
assam,2021,4,Realme,501363,0.1191
assam,2021,4,Huawei,54361,0.0129136
assam,2021,4,Apple,53459,0.0126993
assam,2021,4,Tecno,46362,0.0110134
assam,2021,4,OnePlus,45171,0.0107305
assam,2021,4,Motorola,43263,0.0102772
assam,2021,4,Others,385719,0.0916286
assam,2022,1,Xiaomi,1094829,0.243697
assam,2022,1,Vivo,949299,0.211303
assam,2022,1,Oppo,636621,0.141705
assam,2022,1,Samsung,577746,0.1286
assam,2022,1,Realme,573316,0.127614
assam,2022,1,Apple,59621,0.013271
assam,2022,1,Tecno,55957,0.0124554
assam,2022,1,Huawei,54586,0.0121502
assam,2022,1,OnePlus,52178,0.0116142
assam,2022,1,Infinix,47589,0.0105928
assam,2022,1,Others,390847,0.0869982
bihar,2018,1,Xiaomi,596264,0.279437
bihar,2018,1,Samsung,450851,0.21129
bihar,2018,1,Vivo,233197,0.109287
bihar,2018,1,Oppo,220040,0.103121
bihar,2018,1,Realme,155139,0.0727054
bihar,2018,1,Motorola,57712,0.0270465
bihar,2018,1,Lenovo,51012,0.0239066
bihar,2018,1,Micromax,37949,0.0177847
bihar,2018,1,Apple,31149,0.0145979
bihar,2018,1,Huawei,30652,0.014365
bihar,2018,1,Others,269839,0.126459
bihar,2018,2,Xiaomi,856356,0.284894
bihar,2018,2,Samsung,632694,0.210486
bihar,2018,2,Vivo,340287,0.113207
bihar,2018,2,Oppo,315880,0.105088
bihar,2018,2,Realme,215953,0.0718437
bihar,2018,2,Motorola,77813,0.025887
bihar,2018,2,Lenovo,68280,0.0227155
bihar,2018,2,Micromax,51961,0.0172865
bihar,2018,2,Huawei,43343,0.0144194
bihar,2018,2,Apple,39300,0.0130744
bihar,2018,2,Others,364005,0.121098
bihar,2018,3,Xiaomi,1098938,0.290376
bihar,2018,3,Samsung,799534,0.211263
bihar,2018,3,Vivo,448602,0.118536
bihar,2018,3,Oppo,407853,0.107768
bihar,2018,3,Realme,274517,0.0725365
bihar,2018,3,Motorola,93118,0.0246049
bihar,2018,3,Lenovo,75263,0.019887
bihar,2018,3,Huawei,57713,0.0152497
bihar,2018,3,Micromax,54364,0.0143648
bihar,2018,3,Apple,45016,0.0118947
bihar,2018,3,Others,429617,0.113519
bihar,2018,4,Xiaomi,1399341,0.292954
bihar,2018,4,Samsung,1008369,0.211103
bihar,2018,4,Vivo,590399,0.123601
bihar,2018,4,Oppo,528034,0.110544
bihar,2018,4,Realme,346806,0.0726042
bihar,2018,4,Motorola,111948,0.0234364
bihar,2018,4,Lenovo,92104,0.0192821
bihar,2018,4,Huawei,75369,0.0157786
bihar,2018,4,Micromax,61472,0.0128692
bihar,2018,4,Apple,52872,0.0110688
bihar,2018,4,Others,509951,0.106759
bihar,2019,1,Xiaomi,1691958,0.294504
bihar,2019,1,Samsung,1207394,0.21016
bihar,2019,1,Vivo,731163,0.127267
bihar,2019,1,Oppo,649669,0.113082
bihar,2019,1,Realme,416110,0.0724285
bihar,2019,1,Motorola,126430,0.0220065
bihar,2019,1,Lenovo,103683,0.0180472
bihar,2019,1,Huawei,95145,0.016561
bihar,2019,1,Micromax,69377,0.0120758
bihar,2019,1,Apple,59723,0.0103954
bihar,2019,1,Others,594465,0.103473
bihar,2019,2,Xiaomi,1953040,0.296375
bihar,2019,2,Samsung,1380854,0.209545
bihar,2019,2,Vivo,852634,0.129388
bihar,2019,2,Oppo,757333,0.114926
bihar,2019,2,Realme,480989,0.0729904
bihar,2019,2,Motorola,140153,0.0212683
bihar,2019,2,Lenovo,115382,0.0175093
bihar,2019,2,Huawei,110837,0.0168196
bihar,2019,2,Micromax,72239,0.0109623
bihar,2019,2,Apple,65593,0.00995378
bihar,2019,2,Others,660705,0.100262
bihar,2019,3,Xiaomi,2197280,0.297724
bihar,2019,3,Samsung,1536292,0.208162
bihar,2019,3,Vivo,975292,0.132149
bihar,2019,3,Oppo,853708,0.115674
bihar,2019,3,Realme,557826,0.0755835
bihar,2019,3,Motorola,148040,0.0200589
bihar,2019,3,Huawei,127268,0.0172444
bihar,2019,3,Lenovo,114334,0.0154919
bihar,2019,3,Micromax,76866,0.0104151
bihar,2019,3,Apple,70777,0.00959004
bihar,2019,3,Others,722582,0.0979073
bihar,2019,4,Xiaomi,2484241,0.297789
bihar,2019,4,Samsung,1714305,0.205496
bihar,2019,4,Vivo,1129443,0.135388
bihar,2019,4,Oppo,977488,0.117173
bihar,2019,4,Realme,664779,0.079688
bihar,2019,4,Motorola,159553,0.0191258
bihar,2019,4,Huawei,144428,0.0173128
bihar,2019,4,Lenovo,121418,0.0145545
bihar,2019,4,Micromax,81810,0.00980668
bihar,2019,4,Infinix,79605,0.00954236
bihar,2019,4,Others,785204,0.0941235
bihar,2020,1,Xiaomi,2779954,0.297282
bihar,2020,1,Samsung,1896957,0.202856
bihar,2020,1,Vivo,1297671,0.13877
bihar,2020,1,Oppo,1103628,0.11802
bihar,2020,1,Realme,782681,0.0836982
bihar,2020,1,Motorola,169958,0.0181749
bihar,2020,1,Huawei,161040,0.0172213
bihar,2020,1,Lenovo,132051,0.0141212
bihar,2020,1,Infinix,94820,0.0101398
bihar,2020,1,Micromax,81035,0.0086657
bihar,2020,1,Others,851439,0.091051
bihar,2020,2,Xiaomi,3138353,0.295966
bihar,2020,2,Samsung,2126374,0.20053
bihar,2020,2,Vivo,1506720,0.142093
bihar,2020,2,Oppo,1266996,0.119485
bihar,2020,2,Realme,914785,0.0862698
bihar,2020,2,Motorola,183599,0.0173145
bihar,2020,2,Huawei,179273,0.0169065
bihar,2020,2,Lenovo,141217,0.0133176
bihar,2020,2,Infinix,115210,0.010865
bihar,2020,2,Micromax,89409,0.00843181
bihar,2020,2,Others,941831,0.0888204
bihar,2020,3,Xiaomi,3459128,0.294063
bihar,2020,3,Samsung,2346143,0.199447
bihar,2020,3,Vivo,1712480,0.145579
bihar,2020,3,Oppo,1419010,0.120631
bihar,2020,3,Realme,1055287,0.0897108
bihar,2020,3,Motorola,196074,0.0166684
bihar,2020,3,Huawei,194850,0.0165644
bihar,2020,3,Lenovo,150687,0.01281
bihar,2020,3,Infinix,132702,0.0112811
bihar,2020,3,HMD Global,97683,0.00830411
bihar,2020,3,Others,999169,0.0849401
bihar,2020,4,Xiaomi,3761975,0.291856
bihar,2020,4,Samsung,2566835,0.199136
bihar,2020,4,Vivo,1900128,0.147413
bihar,2020,4,Oppo,1561641,0.121153
bihar,2020,4,Realme,1195635,0.092758
bihar,2020,4,Huawei,209280,0.0162361
bihar,2020,4,Motorola,206587,0.0160271
bihar,2020,4,Lenovo,158922,0.0123293
bihar,2020,4,Infinix,151393,0.0117451
bihar,2020,4,HMD Global,105494,0.00818428
bihar,2020,4,Others,1071943,0.0831619
bihar,2021,1,Xiaomi,4036125,0.289405
bihar,2021,1,Samsung,2749873,0.197176
bihar,2021,1,Vivo,2104591,0.150907
bihar,2021,1,Oppo,1694257,0.121484
bihar,2021,1,Realme,1349413,0.0967579
bihar,2021,1,Huawei,220336,0.0157989
bihar,2021,1,Motorola,212374,0.015228
bihar,2021,1,Infinix,177252,0.0127096
bihar,2021,1,Lenovo,159501,0.0114368
bihar,2021,1,Tecno,123065,0.00882421
bihar,2021,1,Others,1119501,0.0802723
bihar,2021,2,Xiaomi,4268361,0.285087
bihar,2021,2,Samsung,2889063,0.192963
bihar,2021,2,Vivo,2311477,0.154385
bihar,2021,2,Oppo,1826833,0.122016
bihar,2021,2,Realme,1575376,0.105221
bihar,2021,2,Huawei,215607,0.0144006
bihar,2021,2,Motorola,214140,0.0143026
bihar,2021,2,Infinix,212701,0.0142065
bihar,2021,2,Tecno,157952,0.0105497
bihar,2021,2,Lenovo,154152,0.0102959
bihar,2021,2,Others,1146472,0.0765737
bihar,2021,3,Xiaomi,4521874,0.279806
bihar,2021,3,Samsung,3009544,0.186225
bihar,2021,3,Vivo,2576928,0.159456
bihar,2021,3,Oppo,1994060,0.123389
bihar,2021,3,Realme,1835886,0.113601
bihar,2021,3,Infinix,278142,0.0172109
bihar,2021,3,Huawei,222180,0.0137481
bihar,2021,3,Motorola,213677,0.013222
bihar,2021,3,Tecno,198088,0.0122573
bihar,2021,3,Lenovo,147198,0.00910835
bihar,2021,3,Others,1163194,0.0719764
bihar,2021,4,Xiaomi,4718889,0.272202
bihar,2021,4,Samsung,3142992,0.181299
bihar,2021,4,Vivo,2818559,0.162584
bihar,2021,4,Oppo,2164915,0.12488
bihar,2021,4,Realme,2149920,0.124015
bihar,2021,4,Infinix,342716,0.0197691
bihar,2021,4,Tecno,233246,0.0134544
bihar,2021,4,Motorola,220257,0.0127052
bihar,2021,4,Huawei,214582,0.0123778
bihar,2021,4,Apple,144021,0.00830763
bihar,2021,4,Others,1185884,0.0684059
bihar,2022,1,Xiaomi,4888198,0.264446
bihar,2022,1,Samsung,3283813,0.177651
bihar,2022,1,Vivo,3062549,0.165681
bihar,2022,1,Realme,2443092,0.132169
bihar,2022,1,Oppo,2339620,0.126571
bihar,2022,1,Infinix,387204,0.0209473
bihar,2022,1,Tecno,280644,0.0151825
bihar,2022,1,Motorola,220543,0.0119311
bihar,2022,1,Huawei,215004,0.0116315
bihar,2022,1,Apple,158500,0.00857468
bihar,2022,1,Others,1205491,0.0652158
chandigarh,2018,1,Xiaomi,20555,0.238269
chandigarh,2018,1,Samsung,17266,0.200144
chandigarh,2018,1,Vivo,9360,0.108499
chandigarh,2018,1,Oppo,7948,0.0921315
chandigarh,2018,1,Apple,7552,0.0875411
chandigarh,2018,1,OnePlus,3638,0.0421709
chandigarh,2018,1,Motorola,3105,0.0359925
chandigarh,2018,1,Realme,2995,0.0347174
chandigarh,2018,1,Lenovo,1965,0.0227779
chandigarh,2018,1,Micromax,1558,0.01806
chandigarh,2018,1,Others,10326,0.119697
chandigarh,2018,2,Xiaomi,27862,0.241818
chandigarh,2018,2,Samsung,23093,0.200427
chandigarh,2018,2,Vivo,13375,0.116083
chandigarh,2018,2,Oppo,11129,0.09659
chandigarh,2018,2,Apple,9962,0.0864614
chandigarh,2018,2,OnePlus,4466,0.038761
chandigarh,2018,2,Motorola,3914,0.0339701
chandigarh,2018,2,Realme,3861,0.0335101
chandigarh,2018,2,Lenovo,2511,0.0217933
chandigarh,2018,2,Micromax,2049,0.0177835
chandigarh,2018,2,Others,12997,0.112803
chandigarh,2018,3,Xiaomi,34852,0.242208
chandigarh,2018,3,Samsung,28614,0.198856
chandigarh,2018,3,Vivo,17910,0.124467
chandigarh,2018,3,Oppo,14437,0.100331
chandigarh,2018,3,Apple,12403,0.086196
chandigarh,2018,3,OnePlus,5178,0.0359851
chandigarh,2018,3,Realme,4664,0.032413
chandigarh,2018,3,Motorola,4590,0.0318987
chandigarh,2018,3,Lenovo,2926,0.0203346
chandigarh,2018,3,Micromax,2395,0.0166443
chandigarh,2018,3,Others,15924,0.110666
chandigarh,2018,4,Xiaomi,43505,0.244758
chandigarh,2018,4,Samsung,35417,0.199255
chandigarh,2018,4,Vivo,23567,0.132587
chandigarh,2018,4,Oppo,18698,0.105194
chandigarh,2018,4,Apple,15191,0.0854642
chandigarh,2018,4,OnePlus,6197,0.0348642
chandigarh,2018,4,Realme,5731,0.0322425
chandigarh,2018,4,Motorola,5354,0.0301215
chandigarh,2018,4,Lenovo,3148,0.0177106
chandigarh,2018,4,Huawei,2838,0.0159665
chandigarh,2018,4,Others,18101,0.101836
chandigarh,2019,1,Xiaomi,51075,0.244174
chandigarh,2019,1,Samsung,41609,0.19892
chandigarh,2019,1,Vivo,29056,0.138908
chandigarh,2019,1,Oppo,23095,0.11041
chandigarh,2019,1,Apple,17580,0.0840445
chandigarh,2019,1,OnePlus,6880,0.0328911
chandigarh,2019,1,Realme,6690,0.0319828
chandigarh,2019,1,Motorola,6007,0.0287176
chandigarh,2019,1,Lenovo,3406,0.016283
chandigarh,2019,1,Huawei,3364,0.0160822
chandigarh,2019,1,Others,20413,0.0975881
chandigarh,2019,2,Xiaomi,58356,0.242706
chandigarh,2019,2,Samsung,48067,0.199913
chandigarh,2019,2,Vivo,34791,0.144698
chandigarh,2019,2,Oppo,27444,0.114141
chandigarh,2019,2,Apple,20041,0.0833517
chandigarh,2019,2,OnePlus,7595,0.0315881
chandigarh,2019,2,Realme,7590,0.0315673
chandigarh,2019,2,Motorola,6475,0.0269299
chandigarh,2019,2,Huawei,3816,0.015871
chandigarh,2019,2,Lenovo,3595,0.0149518
chandigarh,2019,2,Others,22669,0.0942817
chandigarh,2019,3,Xiaomi,64422,0.240977
chandigarh,2019,3,Samsung,53606,0.200518
chandigarh,2019,3,Vivo,39957,0.149463
chandigarh,2019,3,Oppo,31459,0.117675
chandigarh,2019,3,Apple,22081,0.0825961
chandigarh,2019,3,Realme,8500,0.0317951
chandigarh,2019,3,OnePlus,8271,0.0309385
chandigarh,2019,3,Motorola,6770,0.0253238
chandigarh,2019,3,Huawei,4256,0.01592
chandigarh,2019,3,Lenovo,3716,0.0139001
chandigarh,2019,3,Others,24299,0.0908928
chandigarh,2019,4,Xiaomi,69435,0.23977
chandigarh,2019,4,Samsung,57981,0.200218
chandigarh,2019,4,Vivo,44605,0.154028
chandigarh,2019,4,Oppo,34871,0.120415
chandigarh,2019,4,Apple,23651,0.0816706
chandigarh,2019,4,Realme,9610,0.0331848
chandigarh,2019,4,OnePlus,8750,0.0302151
chandigarh,2019,4,Motorola,6953,0.0240098
chandigarh,2019,4,Huawei,4559,0.0157429
chandigarh,2019,4,Lenovo,3777,0.0130426
chandigarh,2019,4,Others,25398,0.0877033
chandigarh,2020,1,Xiaomi,74599,0.238422
chandigarh,2020,1,Samsung,62236,0.198909
chandigarh,2020,1,Vivo,49864,0.159367
chandigarh,2020,1,Oppo,38691,0.123658
chandigarh,2020,1,Apple,25309,0.0808886
chandigarh,2020,1,Realme,10759,0.0343862
chandigarh,2020,1,OnePlus,9221,0.0294707
chandigarh,2020,1,Motorola,7160,0.0228837
chandigarh,2020,1,Huawei,4807,0.0153634
chandigarh,2020,1,Lenovo,3862,0.0123431
chandigarh,2020,1,Others,26379,0.0843084
chandigarh,2020,2,Xiaomi,79401,0.236066
chandigarh,2020,2,Samsung,66732,0.1984
chandigarh,2020,2,Vivo,55338,0.164525
chandigarh,2020,2,Oppo,42912,0.127581
chandigarh,2020,2,Apple,26562,0.0789711
chandigarh,2020,2,Realme,11849,0.0352281
chandigarh,2020,2,OnePlus,9516,0.0282919
chandigarh,2020,2,Motorola,7308,0.0217273
chandigarh,2020,2,Huawei,5057,0.0150349
chandigarh,2020,2,HMD Global,3920,0.0116545
chandigarh,2020,2,Others,27756,0.0825209
chandigarh,2020,3,Xiaomi,84467,0.232956
chandigarh,2020,3,Samsung,72072,0.198771
chandigarh,2020,3,Vivo,61814,0.17048
chandigarh,2020,3,Oppo,47234,0.130269
chandigarh,2020,3,Apple,28288,0.0780169
chandigarh,2020,3,Realme,13210,0.0364325
chandigarh,2020,3,OnePlus,9903,0.027312
chandigarh,2020,3,Motorola,7558,0.0208446
chandigarh,2020,3,Huawei,5327,0.0146916
chandigarh,2020,3,HMD Global,4168,0.0114951
chandigarh,2020,3,Others,28547,0.0787312
chandigarh,2020,4,Xiaomi,90201,0.230456
chandigarh,2020,4,Samsung,78159,0.19969
chandigarh,2020,4,Vivo,68293,0.174483
chandigarh,2020,4,Oppo,51650,0.131962
chandigarh,2020,4,Apple,30593,0.0781626
chandigarh,2020,4,Realme,14705,0.0375701
chandigarh,2020,4,OnePlus,10462,0.0267296
chandigarh,2020,4,Motorola,7780,0.0198773
chandigarh,2020,4,Huawei,5641,0.0144123
chandigarh,2020,4,HMD Global,4400,0.0112416
chandigarh,2020,4,Others,29518,0.0754161
chandigarh,2021,1,Xiaomi,96137,0.228899
chandigarh,2021,1,Samsung,83453,0.198699
chandigarh,2021,1,Vivo,74844,0.178201
chandigarh,2021,1,Oppo,56200,0.13381
chandigarh,2021,1,Apple,32907,0.0783504
chandigarh,2021,1,Realme,16641,0.0396216
chandigarh,2021,1,OnePlus,10995,0.0261787
chandigarh,2021,1,Motorola,7989,0.0190215
chandigarh,2021,1,Huawei,5854,0.0139382
chandigarh,2021,1,HMD Global,4591,0.010931
chandigarh,2021,1,Others,30387,0.0723503
chandigarh,2021,2,Xiaomi,101761,0.226855
chandigarh,2021,2,Samsung,88362,0.196985
chandigarh,2021,2,Vivo,81826,0.182414
chandigarh,2021,2,Oppo,60671,0.135254
chandigarh,2021,2,Apple,35361,0.0788302
chandigarh,2021,2,Realme,19398,0.0432439
chandigarh,2021,2,OnePlus,11907,0.0265442
chandigarh,2021,2,Motorola,8043,0.0179302
chandigarh,2021,2,Huawei,5918,0.013193
chandigarh,2021,2,HMD Global,4599,0.0102525
chandigarh,2021,2,Others,30726,0.0684974
chandigarh,2021,3,Xiaomi,107815,0.224398
chandigarh,2021,3,Samsung,92724,0.192989
chandigarh,2021,3,Vivo,89865,0.187038
chandigarh,2021,3,Oppo,66039,0.137449
chandigarh,2021,3,Apple,37880,0.0788406
chandigarh,2021,3,Realme,22934,0.0477331
chandigarh,2021,3,OnePlus,13193,0.0274589
chandigarh,2021,3,Motorola,8166,0.0169961
chandigarh,2021,3,Huawei,5900,0.0122798
chandigarh,2021,3,HMD Global,4496,0.00935764
chandigarh,2021,3,Others,31451,0.0654598
chandigarh,2021,4,Xiaomi,112958,0.220581
chandigarh,2021,4,Vivo,97127,0.189667
chandigarh,2021,4,Samsung,97097,0.189609
chandigarh,2021,4,Oppo,71275,0.139184
chandigarh,2021,4,Apple,41698,0.0814268
chandigarh,2021,4,Realme,27098,0.0529163
chandigarh,2021,4,OnePlus,14380,0.0280809
chandigarh,2021,4,Motorola,8240,0.0160909
chandigarh,2021,4,Huawei,5797,0.0113202
chandigarh,2021,4,HMD Global,4511,0.00880896
chandigarh,2021,4,Others,31911,0.062315
chandigarh,2022,1,Xiaomi,118077,0.218036
chandigarh,2022,1,Vivo,103673,0.191438
chandigarh,2022,1,Samsung,100254,0.185125
chandigarh,2022,1,Oppo,76330,0.140948
chandigarh,2022,1,Apple,45080,0.0832427
chandigarh,2022,1,Realme,30911,0.0570789
chandigarh,2022,1,OnePlus,15554,0.0287213
chandigarh,2022,1,Motorola,8378,0.0154704
chandigarh,2022,1,Huawei,5812,0.0107322
chandigarh,2022,1,HMD Global,4529,0.00836305
chandigarh,2022,1,Others,32951,0.0608458
chhattisgarh,2018,1,Xiaomi,161753,0.23813
chhattisgarh,2018,1,Samsung,125715,0.185076
chhattisgarh,2018,1,Vivo,103265,0.152025
chhattisgarh,2018,1,Oppo,62998,0.0927446
chhattisgarh,2018,1,Micromax,53452,0.0786912
chhattisgarh,2018,1,Realme,40116,0.0590581
chhattisgarh,2018,1,OnePlus,15860,0.0233488
chhattisgarh,2018,1,Apple,15418,0.0226981
chhattisgarh,2018,1,Lenovo,13258,0.0195182
chhattisgarh,2018,1,Motorola,12182,0.0179341
chhattisgarh,2018,1,Others,75246,0.110776
chhattisgarh,2018,2,Xiaomi,229221,0.241114
chhattisgarh,2018,2,Samsung,174661,0.183723
chhattisgarh,2018,2,Vivo,152196,0.160093
chhattisgarh,2018,2,Oppo,90864,0.0955784
chhattisgarh,2018,2,Micromax,73053,0.0768433
chhattisgarh,2018,2,Realme,54968,0.05782
chhattisgarh,2018,2,Apple,20055,0.0210955
chhattisgarh,2018,2,OnePlus,19998,0.0210356
chhattisgarh,2018,2,Lenovo,17504,0.0184122
chhattisgarh,2018,2,Motorola,16136,0.0169732
chhattisgarh,2018,2,Others,102019,0.107312
chhattisgarh,2018,3,Xiaomi,298538,0.245147
chhattisgarh,2018,3,Samsung,222989,0.183109
chhattisgarh,2018,3,Vivo,205795,0.16899
chhattisgarh,2018,3,Oppo,119608,0.0982171
chhattisgarh,2018,3,Micromax,92998,0.0763661
chhattisgarh,2018,3,Realme,70527,0.0579138
chhattisgarh,2018,3,OnePlus,23810,0.0195518
chhattisgarh,2018,3,Apple,23566,0.0193514
chhattisgarh,2018,3,Motorola,19369,0.015905
chhattisgarh,2018,3,Lenovo,18890,0.0155117
chhattisgarh,2018,3,Others,121702,0.0999366
chhattisgarh,2018,4,Xiaomi,378100,0.239304
chhattisgarh,2018,4,Samsung,280138,0.177303
chhattisgarh,2018,4,Vivo,275135,0.174136
chhattisgarh,2018,4,Oppo,155513,0.0984261
chhattisgarh,2018,4,Micromax,154018,0.0974799
chhattisgarh,2018,4,Realme,91037,0.0576184
chhattisgarh,2018,4,Apple,28128,0.0178026
chhattisgarh,2018,4,OnePlus,27785,0.0175855
chhattisgarh,2018,4,Motorola,22980,0.0145443
chhattisgarh,2018,4,Lenovo,22246,0.0140798
chhattisgarh,2018,4,Others,144918,0.0917204
chhattisgarh,2019,1,Xiaomi,454437,0.238062
chhattisgarh,2019,1,Vivo,344150,0.180287
chhattisgarh,2019,1,Samsung,336551,0.176306
chhattisgarh,2019,1,Oppo,192191,0.100682
chhattisgarh,2019,1,Micromax,187241,0.0980885
chhattisgarh,2019,1,Realme,109520,0.0573734
chhattisgarh,2019,1,Apple,32769,0.0171664
chhattisgarh,2019,1,OnePlus,31894,0.0167081
chhattisgarh,2019,1,Motorola,25968,0.0136037
chhattisgarh,2019,1,Lenovo,24737,0.0129588
chhattisgarh,2019,1,Others,169440,0.0887633
chhattisgarh,2019,2,Xiaomi,521922,0.238205
chhattisgarh,2019,2,Vivo,406013,0.185304
chhattisgarh,2019,2,Samsung,388144,0.177148
chhattisgarh,2019,2,Oppo,225563,0.102947
chhattisgarh,2019,2,Micromax,208017,0.0949387
chhattisgarh,2019,2,Realme,126313,0.0576491
chhattisgarh,2019,2,Apple,37139,0.0169502
chhattisgarh,2019,2,OnePlus,35168,0.0160506
chhattisgarh,2019,2,Motorola,28701,0.0130991
chhattisgarh,2019,2,Lenovo,27225,0.0124255
chhattisgarh,2019,2,Others,186861,0.0852831
chhattisgarh,2019,3,Xiaomi,582178,0.239082
chhattisgarh,2019,3,Vivo,463726,0.190437
chhattisgarh,2019,3,Samsung,424913,0.174498
chhattisgarh,2019,3,Oppo,254200,0.104392
chhattisgarh,2019,3,Micromax,225367,0.092551
chhattisgarh,2019,3,Realme,145376,0.0597012
chhattisgarh,2019,3,Apple,40822,0.0167643
